cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0078,DHK,Dhenkanal,2019,0,none,POS,288,good,85.75535103549468,20.78136211961355
DHK_0078,DHK,Dhenkanal,2019,0,none,EOS,,good,85.75535103549468,20.78136211961355
DHK_0079,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.48627099378434,20.792750782855357
DHK_0079,DHK,Dhenkanal,2019,0,none,POS,288,good,85.48627099378434,20.792750782855357
DHK_0079,DHK,Dhenkanal,2019,0,none,EOS,,good,85.48627099378434,20.792750782855357
DHK_0080,DHK,Dhenkanal,2019,0,none,SOS,166,good,85.99157416960938,20.796464368744935
DHK_0080,DHK,Dhenkanal,2019,0,none,POS,258,good,85.99157416960938,20.796464368744935
DHK_0080,DHK,Dhenkanal,2019,0,none,EOS,,good,85.99157416960938,20.796464368744935
DHK_0081,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.71390116294111,20.798221517091886
DHK_0081,DHK,Dhenkanal,2019,0,none,POS,288,good,85.71390116294111,20.798221517091886
DHK_0081,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.71390116294111,20.798221517091886
DHK_0082,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.2068907135166,20.698829723340932
DHK_0082,DHK,Dhenkanal,2019,0,none,POS,258,good,85.2068907135166,20.698829723340932
DHK_0082,DHK,Dhenkanal,2019,0,none,EOS,,good,85.2068907135166,20.698829723340932
DHK_0083,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.8044029668785,20.895543403514004
DHK_0083,DHK,Dhenkanal,2019,0,none,POS,258,good,85.8044029668785,20.895543403514004
DHK_0083,DHK,Dhenkanal,2019,0,none,EOS,319,good,85.8044029668785,20.895543403514004
DHK_0084,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.8016193952211,20.882875914901952
DHK_0084,DHK,Dhenkanal,2019,0,none,POS,258,good,85.8016193952211,20.882875914901952
DHK_0084,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.8016193952211,20.882875914901952
DHK_0085,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.79808810125539,20.722039512746015
DHK_0085,DHK,Dhenkanal,2019,0,none,POS,288,good,85.79808810125539,20.722039512746015
DHK_0085,DHK,Dhenkanal,2019,0,none,EOS,,good,85.79808810125539,20.722039512746015
DHK_0086,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.9821181141754,20.773821532270563
DHK_0086,DHK,Dhenkanal,2019,0,none,POS,288,good,85.9821181141754,20.773821532270563
DHK_0086,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.9821181141754,20.773821532270563
DHK_0087,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.77820601116213,20.925171015033968
DHK_0087,DHK,Dhenkanal,2019,0,none,POS,288,good,85.77820601116213,20.925171015033968
DHK_0087,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.77820601116213,20.925171015033968
DHK_0088,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.77313711925927,20.720056563023228
DHK_0088,DHK,Dhenkanal,2019,0,none,POS,288,good,85.77313711925927,20.720056563023228
DHK_0088,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.77313711925927,20.720056563023228
DHK_0089,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.73717525690286,20.772195158964358
DHK_0089,DHK,Dhenkanal,2019,0,none,POS,288,good,85.73717525690286,20.772195158964358
DHK_0089,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.73717525690286,20.772195158964358
DHK_0090,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.57580550572341,21.077173060263252
DHK_0090,DHK,Dhenkanal,2019,0,none,POS,288,good,85.57580550572341,21.077173060263252
DHK_0090,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.57580550572341,21.077173060263252
DHK_0091,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.60410271561688,21.035853671207793
